,ds,trend,trend_lower,trend_upper,yhat,yhat_lower,yhat_upper
501,2016-07-08,5055.289515560957,5055.289515560957,5055.289515560957,5002.216460032984,4770.969035097475,5217.953950958924
502,2016-07-11,5070.625647905463,5070.625647905463,5070.625647905463,5041.439081195523,4827.414639802193,5287.1274898773345
503,2016-07-12,5075.737692020299,5075.737692020299,5075.737692020299,5068.52691876802,4860.11517276313,5277.145284342593
504,2016-07-13,5080.849736135134,5080.849736135134,5080.849736135134,5084.74345883131,4855.160969204442,5304.221989994015
505,2016-07-14,5085.961780249969,5085.961780249969,5085.961780249969,5095.08804529803,4872.957677218106,5320.9304067462635
506,2016-07-15,5091.073824364805,5091.073824364805,5091.073824364805,5110.864908097929,4905.205031729905,5327.149570441562
507,2016-07-18,5106.409956709311,5106.409956709311,5106.409956709311,5141.449977427432,4925.336413369505,5364.581638870991
508,2016-07-19,5111.522000824147,5111.522000824147,5111.522000824147,5163.643623581329,4934.485758111084,5382.143864952945
509,2016-07-20,5116.634044938982,5116.634044938982,5116.634044938982,5174.103242745455,4969.296884635888,5391.091958559694
510,2016-07-21,5121.746089053817,5121.746089053817,5121.746089053817,5177.9419821696065,4963.461743950604,5397.8691963267665
511,2016-07-22,5126.858133168653,5126.858133168653,5126.858133168653,5186.591901915403,4975.157109412976,5421.282229218102
512,2016-07-25,5142.194265513159,5142.194265513159,5142.194265513159,5193.4891159090585,4970.503515423444,5413.005451641552
513,2016-07-26,5147.306309627995,5147.306309627995,5147.306309627995,5207.513589032665,4989.455318773052,5423.730849186694
514,2016-07-27,5152.418353742829,5152.418353742829,5152.418353742829,5209.914220178708,4988.829531415938,5424.073003434452
515,2016-07-28,5157.530397857665,5157.530397857665,5157.530397857665,5205.9443678048165,4979.26301194577,5411.26873879262
516,2016-07-29,5162.642441972501,5162.642441972501,5162.642441972501,5207.1666182015215,4985.305276309184,5432.204775915353
517,2016-08-01,5177.978574317007,5177.978574317007,5177.978574317007,5195.170776955101,4972.945919651679,5407.154488471925
518,2016-08-02,5183.090618431843,5183.090618431843,5183.090618431843,5204.314072984224,4982.205422048575,5413.844629049983
519,2016-08-03,5188.202662546677,5188.202662546677,5188.202662546677,5202.639093531597,4985.9779565568815,5434.874586566515
520,2016-08-04,5193.314706661513,5193.314706661513,5193.314706661513,5195.428343026501,4980.527957567818,5407.932445734136
521,2016-08-05,5198.426750776348,5198.426750776349,5198.426750776349,5194.253909180935,4960.193248534629,5424.890993066773
522,2016-08-08,5213.762883120855,5213.762883120855,5213.762883120855,5179.948817930537,4954.708107189511,5398.508295732931
523,2016-08-09,5218.87492723569,5218.87492723569,5218.87492723569,5189.80387617698,4988.642051726581,5425.913698636818
524,2016-08-10,5223.986971350525,5223.986971350525,5223.986971350525,5189.473150077377,4972.359656310813,5399.400039361556
525,2016-08-11,5229.099015465361,5229.099015465361,5229.099015465361,5184.15755300736,4954.363894830711,5415.635020442266
526,2016-08-12,5234.211059580196,5234.211059580196,5234.211059580196,5185.340027681868,4964.240844682109,5413.0312707533185
527,2016-08-15,5249.547191924702,5249.547191924702,5249.547191924702,5179.927751601659,4949.036804463772,5406.019827820639
528,2016-08-16,5254.873340501246,5254.873340501246,5254.873340501246,5193.251921583618,4971.282920010518,5403.872102222511
529,2016-08-17,5260.199489077791,5260.199489077791,5260.199489077791,5196.3858073210795,4988.144611798045,5420.975617983178
530,2016-08-18,5265.525637654336,5265.525637654335,5265.525637654335,5194.450096961745,4966.775812544697,5402.963095646561
531,2016-08-19,5270.851786230881,5270.851786230881,5270.851786230881,5198.856529772614,4991.307940749328,5406.1243452976
532,2016-08-22,5286.830231960514,5286.830231960514,5286.830231960514,5201.630011926812,5004.299302239478,5420.082312738088
533,2016-08-23,5292.15638053706,5292.15638053706,5292.15638053706,5216.848702078631,5003.484398755259,5444.297866129681
534,2016-08-24,5297.482529113603,5297.482529113603,5297.482529113603,5221.534989480915,5012.447398349414,5441.8065650943145
535,2016-08-25,5302.808677690148,5302.808677690148,5302.808677690148,5220.807708785518,4997.505828174602,5443.868124834963
536,2016-08-26,5308.1348262666925,5308.1348262666925,5308.1348262666925,5226.087256478054,5028.265138918924,5437.111280943026
537,2016-08-29,5324.113271996326,5324.113271996326,5324.113271996326,5229.685442797632,5002.766418993646,5445.77187346317
538,2016-08-30,5329.439420572871,5329.439420572871,5329.439420572871,5244.68578863564,5033.475024117676,5460.304936343785
539,2016-08-31,5334.765569149415,5334.765569149415,5334.765569149415,5248.969718092476,5046.7092811775765,5482.48540513324
540,2016-09-01,5340.09171772596,5340.09171772596,5340.09171772596,5247.69585710564,5020.7773132676675,5470.328793741278
541,2016-09-02,5345.417866302504,5345.417866302503,5345.417866302503,5252.3233593038785,5032.664290045826,5466.507866894963
542,2016-09-06,5366.722460608683,5366.722460608684,5366.722460608684,5267.910526978566,5045.515385660544,5491.669181913286
543,2016-09-07,5372.048609185228,5372.048609185228,5372.048609185228,5271.455452802379,5055.441823565167,5487.966699299047
544,2016-09-08,5377.374757761771,5377.374757761771,5377.374757761771,5269.470038948259,5038.4668687971825,5488.937988343635
545,2016-09-09,5382.700906338316,5382.700906338316,5382.700906338316,5273.411397914912,5069.007490213465,5487.44116032754
546,2016-09-12,5398.67935206795,5398.67935206795,5398.67935206795,5272.727983409385,5051.130724827331,5498.127452227389
547,2016-09-13,5404.005500644494,5404.005500644494,5404.005500644494,5286.228096337729,5057.531689080241,5490.850310392032
548,2016-09-14,5409.33164922104,5409.33164922104,5409.33164922104,5288.956195187273,5059.990529409929,5505.596185986254
549,2016-09-15,5414.657797797583,5414.657797797583,5414.657797797583,5286.044911252192,5066.467148659896,5504.564465126051
550,2016-09-16,5419.983946374129,5419.983946374129,5419.983946374129,5288.919693465582,5066.0383831904255,5517.58947488089
551,2016-09-19,5435.962392103762,5435.962392103762,5435.962392103762,5283.907608574327,5066.063984765126,5498.895949200109
552,2016-09-20,5441.288540680307,5441.288540680307,5441.288540680307,5295.515434693543,5086.55306978647,5528.221497347389
553,2016-09-21,5446.614689256851,5446.614689256852,5446.614689256852,5296.105940802912,5062.864026724663,5536.141353368962
554,2016-09-22,5451.9408378333965,5451.9408378333965,5451.9408378333965,5290.811440104556,5071.168519969925,5507.652614469907
555,2016-09-23,5457.266986409941,5457.266986409941,5457.266986409941,5291.066287566995,5073.33346581572,5504.146869521234
556,2016-09-26,5473.2454321395735,5473.2454321395735,5473.2454321395735,5277.00881887216,5052.829472865588,5484.95155350931
557,2016-09-27,5478.571580716119,5478.571580716119,5478.571580716119,5285.332443107901,5057.300813485756,5501.8650977641755
558,2016-09-28,5483.897729292665,5483.897729292665,5483.897729292665,5282.589288330954,5058.8331547401185,5487.724626329005
559,2016-09-29,5489.223877869208,5489.223877869208,5489.223877869208,5273.973861739663,5048.279417173491,5511.202429597932
560,2016-09-30,5494.550026445751,5494.550026445751,5494.550026445751,5270.988216393489,5050.974647475073,5501.274534079086
561,2016-10-03,5510.528472175387,5510.528472175387,5510.528472175387,5248.414255063369,5011.783634751895,5488.236644571056
562,2016-10-04,5515.85462075193,5515.85462075193,5515.85462075193,5254.542795447578,5020.675905476095,5461.746565470609
563,2016-10-05,5521.180769328475,5521.180769328475,5521.180769328475,5250.0408191017095,5033.253416877674,5462.854129774538
564,2016-10-06,5526.50691790502,5526.506917905021,5526.506917905021,5240.163098241357,5027.682411150699,5476.530037540071
565,2016-10-07,5531.833066481565,5531.833066481565,5531.833066481565,5236.463612082145,5027.50400023775,5449.793689609954
566,2016-10-10,5547.8115122111985,5547.8115122111985,5547.8115122111985,5243.288623043913,5028.214834338061,5474.702308704815
567,2016-10-11,5553.137660787744,5553.137660787744,5553.137660787744,5223.303059538745,5011.258403666739,5456.419838448742
568,2016-10-12,5558.463809364287,5558.463809364287,5558.463809364287,5221.208720566959,4994.472008145589,5427.979952042652
569,2016-10-13,5563.789957945825,5563.789957945825,5563.789957945825,5214.344825025181,4991.366341552062,5450.465738723593
570,2016-10-14,5569.116106527362,5569.116106527362,5569.116106527362,5214.226333309189,5006.730584581111,5431.796795976311
571,2016-10-17,5585.094552271975,5585.094552271974,5585.094552271974,5206.721372137518,5003.238953427357,5440.652609910603
572,2016-10-18,5590.420700853512,5590.420700853512,5590.420700853512,5219.834702080889,4990.566506853246,5439.951615128093
573,2016-10-19,5595.74684943505,5595.74684943505,5595.74684943505,5223.144976012245,4989.16301973556,5438.290040713557
574,2016-10-20,5601.072998016587,5601.072998016587,5601.072998016587,5221.784595362332,5023.202966755554,5448.104162520314
575,2016-10-21,5606.399146598125,5606.399146598125,5606.399146598125,5227.1684150157935,5019.843359176431,5448.679544146746
576,2016-10-24,5622.3775923427365,5622.3775923427365,5622.3775923427365,5235.174860621966,5021.240971889946,5474.16891298991
577,2016-10-25,5627.703740924275,5627.703740924275,5627.703740924275,5252.8189565569355,5017.159362341996,5473.582317354715
578,2016-10-26,5633.029889505811,5633.029889505811,5633.029889505811,5260.205168373866,5039.066403405595,5475.108485200097
579,2016-10-27,5638.35603808735,5638.35603808735,5638.35603808735,5262.400641987713,5036.4852191534155,5481.180690349197
580,2016-10-28,5643.682186668886,5643.682186668886,5643.682186668886,5270.767861260738,5043.16039320275,5509.963823017094
581,2016-10-31,5659.660632413499,5659.660632413499,5659.660632413499,5283.983038219436,5072.97687112295,5507.795802037587
582,2016-11-01,5664.9867809950365,5664.9867809950365,5664.9867809950365,5302.09041978003,5060.110771996788,5505.202318978171
583,2016-11-02,5670.312929576575,5670.312929576575,5670.312929576575,5309.328823833889,5073.396461601235,5527.69542229501
584,2016-11-03,5675.639078158111,5675.639078158111,5675.639078158111,5310.802434112059,5075.105414766513,5539.517977129593
585,2016-11-04,5680.96522673965,5680.965226739649,5680.965226739649,5317.923762822386,5101.832887954504,5547.9167083251905
586,2016-11-07,5696.943672484261,5696.943672484261,5696.943672484261,5324.916359180325,5108.001374587757,5546.069497241088
587,2016-11-08,5702.269821065799,5702.269821065799,5702.269821065799,5340.379347970824,5108.517956207123,5551.838487090176
588,2016-11-09,5707.595969647336,5707.595969647336,5707.595969647336,5344.828199270524,5124.187885279999,5575.288408422718
589,2016-11-10,5712.922118228874,5712.922118228874,5712.922118228874,5343.4522884878825,5123.0819622839435,5551.114590478559
590,2016-11-11,5718.248266810411,5718.248266810411,5718.248266810411,5384.580194784438,5159.873924025962,5605.528133368445
591,2016-11-14,5734.226712555023,5734.226712555023,5734.226712555023,5347.125308454772,5136.965031165377,5564.133094957391
592,2016-11-15,5739.552861136561,5739.552861136561,5739.552861136561,5360.5382204318585,5149.395870856376,5598.902318262184
593,2016-11-16,5744.879009718099,5744.879009718099,5744.879009718099,5363.2515362918775,5143.732239817599,5587.565023438568
594,2016-11-17,5750.2051582996355,5750.2051582996355,5750.2051582996355,5360.477093058576,5134.9890760991075,5596.405176509741
595,2016-11-18,5755.531306881174,5755.531306881174,5755.531306881174,5363.718035343566,5148.97219454206,5573.613838514366
596,2016-11-21,5771.509752625785,5771.509752625785,5771.509752625785,5361.876811240024,5138.559555066121,5589.6659836518265
597,2016-11-22,5776.835901207323,5776.835901207323,5776.835901207323,5375.419326309452,5168.203328348967,5595.764423207806
598,2016-11-23,5782.16204978886,5782.16204978886,5782.16204978886,5378.446026141743,5166.889390186803,5585.14079446722
599,2016-11-25,5792.8143469519355,5792.8143469519355,5792.8143469519355,5379.82630669764,5148.489742728628,5592.649966819997
600,2016-11-28,5808.792792696548,5808.792792696548,5808.792792696548,5378.969768007703,5162.035187017369,5591.822631413262
601,2016-11-29,5814.118941278085,5814.118941278086,5814.118941278086,5392.442396491994,5179.191913431191,5619.458572672965
602,2016-11-30,5819.445089859623,5819.445089859623,5819.445089859623,5395.089138494255,5157.794270987311,5617.510348201768
603,2016-12-01,5824.77123844116,5824.77123844116,5824.77123844116,5392.002951581881,5181.499445380419,5623.727975925507
604,2016-12-02,5830.097387022698,5830.097387022698,5830.097387022698,5394.573130307231,5169.452492547929,5619.259680493061
605,2016-12-05,5846.07583276731,5846.07583276731,5846.07583276731,5387.591391939256,5173.688363471774,5605.5276846352035
606,2016-12-06,5851.401981348847,5851.401981348847,5851.401981348847,5398.134664605273,5184.2547496772195,5615.201557365111
607,2016-12-07,5856.728129930384,5856.728129930384,5856.728129930384,5397.449964411864,5192.442778827198,5616.901589131885
608,2016-12-08,5862.054278511921,5862.054278511921,5862.054278511921,5390.679545422356,5176.448303891133,5610.165401541413
609,2016-12-09,5867.380427114015,5867.380427114015,5867.380427114015,5389.277178413296,5176.572671978545,5605.556979481111
610,2016-12-12,5883.3588729202975,5883.3588729202975,5883.3588729202975,5369.488927912481,5155.98358849538,5579.969168375304
611,2016-12-13,5888.685021522391,5888.685021522391,5888.685021522391,5375.798440930264,5145.221426037246,5611.156772559181
612,2016-12-14,5894.011170124485,5894.011170124485,5894.011170124485,5371.079904229598,5162.005547270151,5600.926835847753
613,2016-12-15,5899.337318726579,5899.337318726579,5899.337318726579,5360.5889971921215,5154.270137926942,5574.075857154866
614,2016-12-16,5904.663467328673,5904.663467328672,5904.663467328672,5355.891258671879,5142.688828215167,5580.348563197807
615,2016-12-19,5920.641913134955,5920.641913134954,5920.641913134954,5329.794613473796,5094.074885073416,5552.82627718797
616,2016-12-20,5925.968061737048,5925.968061737048,5925.968061737048,5335.485114682924,5116.578015076179,5547.539303876092
617,2016-12-21,5931.294210339143,5931.294210339143,5931.294210339143,5331.000075606938,5095.4039434077695,5543.246156605645
618,2016-12-22,5936.620358941236,5936.620358941236,5936.620358941236,5321.635794944656,5101.601795535762,5536.760472861472
619,2016-12-23,5941.946507543331,5941.946507543331,5941.946507543331,5318.978858137556,5099.412193324753,5539.936812855809
620,2016-12-27,5963.251101951706,5963.251101951706,5963.251101951706,5315.568346583689,5097.183533588578,5518.252996474132
621,2016-12-28,5968.5772505538,5968.5772505538,5968.5772505538,5317.280605642009,5080.016975255739,5541.554909455032
622,2016-12-29,5973.903399155894,5973.903399155894,5973.903399155894,5314.720866417701,5118.297583133475,5544.21901101491
623,2016-12-30,5979.229547757988,5979.229547757988,5979.229547757988,5319.360141840411,5097.624325907338,5550.6660384572415
624,2017-01-03,6000.534142166363,6000.534142166363,6000.534142166363,5347.34597207547,5133.7661335387365,5567.400022261719
625,2017-01-04,6005.860290768458,6005.860290768458,6005.860290768458,5356.7306548578745,5151.054161844346,5577.387742049964
626,2017-01-05,6011.186439370551,6011.186439370551,6011.186439370551,5361.479241323414,5139.1068117154755,5581.3510151440005
627,2017-01-06,6016.512587972646,6016.512587972646,6016.512587972646,5372.92530130287,5142.330829541139,5598.654610998487
628,2017-01-09,6032.491033778927,6032.491033778927,6032.491033778927,5398.057412085407,5171.3987089176335,5626.387089180035
629,2017-01-10,6037.817182381022,6037.817182381022,6037.817182381022,5420.818989956248,5209.482187718123,5646.334735001097
630,2017-01-11,6043.1433309831145,6043.1433309831145,6043.1433309831145,5432.925437327556,5207.38336845568,5648.522571908955
631,2017-01-12,6048.469479585209,6048.469479585209,6048.469479585209,5439.3959750863105,5232.370647038915,5662.525628708497
632,2017-01-13,6053.795628187303,6053.795628187303,6053.795628187303,5451.555480788496,5239.064169652341,5666.281506056881
633,2017-01-17,6075.100222595678,6075.100222595678,6075.100222595678,5492.868644104097,5282.928024373817,5707.876389168047
634,2017-01-18,6080.426371197773,6080.426371197773,6080.426371197773,5501.327629772429,5276.121336626177,5711.318593096366
635,2017-01-19,6085.752519799867,6085.752519799867,6085.752519799867,5503.560022844074,5279.866995472047,5722.5053366771435
636,2017-01-20,6091.07866840196,6091.07866840196,6091.07866840196,5511.022810442958,5291.816203209802,5735.379132693802
637,2017-01-23,6107.057114208243,6107.057114208243,6107.057114208243,5517.128996832338,5294.265155949646,5740.177806571702
638,2017-01-24,6112.383262810336,6112.383262810336,6112.383262810336,5531.899279457665,5310.594546921957,5760.951092914756
639,2017-01-25,6117.70941141243,6117.70941141243,6117.70941141243,5535.593306478337,5321.309441927464,5749.391661761588
640,2017-01-26,6123.035560014524,6123.035560014524,6123.035560014524,5533.489500802403,5317.972858887935,5749.776244129605
641,2017-01-27,6128.361708616618,6128.361708616618,6128.361708616618,5537.174630448691,5333.949860762581,5746.576140786984
642,2017-01-30,6144.3401544229,6144.3401544229,6144.3401544229,5536.368446781704,5306.0102510072675,5762.142174131675
643,2017-01-31,6149.666303024993,6149.666303024993,6149.666303024993,5550.571462940374,5316.551331696146,5766.671789448359
644,2017-02-01,6154.9924516270885,6154.9924516270885,6154.9924516270885,5554.64549761436,5347.085666378019,5785.182582847567
645,2017-02-02,6160.318600229181,6160.318600229181,6160.318600229181,5553.882333322207,5338.099313756004,5773.647663052653
646,2017-02-03,6165.644748831276,6165.644748831277,6165.644748831277,5559.859010115295,5345.776682380848,5780.748645469759
647,2017-02-06,6181.6231946375565,6181.6231946375565,6181.6231946375565,5571.202211471937,5337.312287867134,5784.828785806064
648,2017-02-07,6186.949343239651,6186.949343239651,6186.949343239651,5590.967826309305,5378.2237804093065,5799.551903736179
649,2017-02-08,6192.275491841745,6192.275491841745,6192.275491841745,5601.194057160545,5370.918610707575,5828.529034083165
650,2017-02-09,6193.219956730968,6193.219956730968,6193.219956730968,5602.669721384151,5367.839546952038,5830.097138296482
651,2017-02-10,6194.164421620191,6194.164421620191,6194.164421620191,5611.222222000191,5405.701928124215,5831.257745746241
652,2017-02-13,6196.9978162878615,6196.9978162878615,6196.9978162878615,5630.919251593558,5420.097187551337,5844.012987365177
653,2017-02-14,6197.942281177085,6197.942281177085,6197.942281177085,5653.208885177054,5449.002985633684,5863.647402808286
654,2017-02-15,6198.886746066308,6198.886746066308,6198.886746066308,5665.603490061275,5450.7136930934985,5874.513799792876
655,2017-02-16,6199.831210955531,6199.831210955532,6199.831210955532,5673.150387935092,5442.108022484173,5893.144927784696
656,2017-02-17,6200.775675844755,6200.775675844755,6200.775675844755,5687.183959866326,5460.01927479297,5927.729144751655
657,2017-02-21,6204.553535401648,6204.553535401648,6204.553535401648,5743.497605068529,5536.235579074332,5970.262002998756
658,2017-02-22,6205.4980002908715,6205.4980002908715,6205.4980002908715,5757.303675103538,5522.218336374941,5965.478851951962
659,2017-02-23,6206.442465180095,6206.442465180095,6206.442465180095,5765.3509368198775,5532.628526661068,5984.99054759976
660,2017-02-24,6207.386930069318,6207.386930069319,6207.386930069319,5778.9851041456,5556.75925584931,6000.909508004879
661,2017-02-27,6210.220324736988,6210.220324736988,6210.220324736988,5804.4686204934815,5589.406609725349,6032.598984767414
662,2017-02-28,6211.164789626211,6211.164789626211,6211.164789626211,5825.522427360886,5616.272561735546,6061.611481556922
663,2017-03-01,6212.109254515434,6212.109254515434,6212.109254515434,5835.170385538627,5619.189231764143,6060.406580729478
664,2017-03-02,6213.053719404658,6213.053719404658,6213.053719404658,5838.545312422018,5630.358797616411,6045.2153316230215
665,2017-03-03,6213.998184293881,6213.998184293881,6213.998184293881,5847.091763896139,5621.421116744617,6082.590042364015
666,2017-03-06,6216.83157896155,6216.83157896155,6216.83157896155,5855.84793635182,5656.608438079038,6093.094758793666
667,2017-03-07,6217.776043850774,6217.776043850774,6217.776043850774,5871.177245863166,5652.867893738232,6091.483126856558
668,2017-03-08,6218.720508739997,6218.720508739997,6218.720508739997,5875.186723314637,5660.0914803598525,6094.490148926116
669,2017-03-09,6219.66497362922,6219.66497362922,6219.66497362922,5873.095836355766,5651.663752022997,6090.165449369597
670,2017-03-10,6220.609438518444,6220.609438518444,6220.609438518444,5876.427232777893,5651.222041585314,6093.344279097571
671,2017-03-13,6223.442833186114,6223.442833186114,6223.442833186114,5871.673378307556,5665.479230699323,6096.786637213445
672,2017-03-14,6224.387298075337,6224.387298075337,6224.387298075337,5883.366855056192,5659.576940052124,6120.077097982783
673,2017-03-15,6225.331762964561,6225.331762964561,6225.331762964561,5884.224311539826,5660.723844141266,6101.131647302642
674,2017-03-16,6226.276227853784,6226.276227853784,6226.276227853784,5879.479008353101,5659.1282285838415,6109.7276735685355
675,2017-03-17,6227.220692743007,6227.220692743007,6227.220692743007,5880.657373171482,5667.174926017656,6116.513849376567
676,2017-03-20,6230.054087410677,6230.054087410677,6230.054087410677,5872.36006329716,5661.261571324459,6092.972015733654
677,2017-03-21,6230.9985522999,6230.9985522999,6230.9985522999,5883.777835042586,5665.321541971706,6105.067632571994
678,2017-03-22,6231.943017189124,6231.943017189124,6231.943017189124,5884.765694951256,5658.632365862685,6121.475442766097
679,2017-03-23,6232.887482078347,6232.887482078346,6232.887482078346,5880.523587708745,5652.585563088431,6101.653904154604
680,2017-03-24,6233.831946967571,6233.831946967571,6233.831946967571,5882.542790665029,5663.339326814038,6099.000845293025
681,2017-03-27,6236.66534163524,6236.66534163524,6236.66534163524,5878.43735711972,5659.662990076375,6107.677895389665
682,2017-03-28,6237.609806524464,6237.609806524464,6237.609806524464,5891.694509348478,5674.251861048433,6114.215167234979
683,2017-03-29,6238.554271413687,6238.554271413687,6238.554271413687,5894.690086857324,5678.117273689693,6115.085533570769
684,2017-03-30,6239.49873630291,6239.49873630291,6239.49873630291,5892.595906686133,5659.861593920018,6106.461232241863
685,2017-03-31,6240.4432011921335,6240.443201192133,6240.443201192133,5896.87762964577,5689.613918705669,6117.340224675484
686,2017-04-03,6243.276595859804,6243.276595859804,6243.276595859804,5900.025301630965,5680.953675599165,6139.148808429233
687,2017-04-04,6244.221060749027,6244.221060749027,6244.221060749027,5915.790191157319,5711.826205996636,6141.080225325918
